,objectId,location,cityId,name,population,createdAt,updatedAt
802,08J6dsTB9g,"{'__type': 'GeoPoint', 'latitude': 45.86312, 'longitude': 34.04969}",702360,Magazinka,1168,2019-12-14T02:27:56.244Z,2019-12-14T02:27:56.244Z
803,LOByHGzaQa,"{'__type': 'GeoPoint', 'latitude': 44.75888, 'longitude': 34.55789}",702061,Malorechenskoye,1313,2019-12-14T02:27:56.244Z,2019-12-14T02:27:56.244Z
804,1xxDP7h4xA,"{'__type': 'GeoPoint', 'latitude': 46.81063, 'longitude': 33.56862}",702459,Lyubymivka,5786,2019-12-14T02:27:56.244Z,2019-12-14T02:27:56.244Z
805,j1dNulvGsz,"{'__type': 'GeoPoint', 'latitude': 48.79487, 'longitude': 26.69188}",702302,Makiv,5602,2019-12-14T02:27:56.244Z,2019-12-14T02:27:56.244Z
806,2XuMmsR9dp,"{'__type': 'GeoPoint', 'latitude': 47.53563, 'longitude': 35.89293}",702153,Mala Tokmachka,2912,2019-12-14T02:27:56.244Z,2019-12-14T02:27:56.244Z
807,qhvpLA7uzH,"{'__type': 'GeoPoint', 'latitude': 48.04782, 'longitude': 37.92576}",702320,Makiyivka,376610,2019-12-14T02:27:56.244Z,2019-12-14T02:27:56.244Z
808,2IWEsmaDqv,"{'__type': 'GeoPoint', 'latitude': 48.64308, 'longitude': 31.63657}",702147,Mala Vyska,12644,2019-12-14T02:27:56.244Z,2019-12-14T02:27:56.244Z
809,BNrdw3gmuz,"{'__type': 'GeoPoint', 'latitude': 47.6555, 'longitude': 35.25649}",702072,Malokaterynivka,3174,2019-12-14T02:27:56.244Z,2019-12-14T02:27:56.244Z
810,xeR0JVS5Bg,"{'__type': 'GeoPoint', 'latitude': 49.94691, 'longitude': 35.92907}",702417,Lyubotyn,22545,2019-12-14T02:27:56.244Z,2019-12-14T02:27:56.244Z
811,ffCkugeiHR,"{'__type': 'GeoPoint', 'latitude': 48.92111, 'longitude': 34.91491}",702356,Mahdalynivka,6567,2019-12-14T02:27:56.244Z,2019-12-14T02:27:56.244Z
812,oCdUbDfJL0,"{'__type': 'GeoPoint', 'latitude': 50.6835, 'longitude': 30.39324}",702379,Liutizh,2282,2019-12-14T02:27:56.244Z,2019-12-14T02:27:56.244Z
813,NLTonQHseB,"{'__type': 'GeoPoint', 'latitude': 46.78142, 'longitude': 33.4479}",702073,Malokakhovka,2862,2019-12-14T02:27:56.244Z,2019-12-14T02:27:56.244Z
814,joMX8PxDPT,"{'__type': 'GeoPoint', 'latitude': 45.09051, 'longitude': 34.849}",702011,Muromskoye,755,2019-12-14T02:27:56.244Z,2019-12-14T02:27:56.244Z
815,QnF3DFwccB,"{'__type': 'GeoPoint', 'latitude': 47.24737, 'longitude': 34.93457}",702246,Mala Bilozerka,5717,2019-12-14T02:27:56.244Z,2019-12-14T02:27:56.244Z
816,RULVOg5VEB,"{'__type': 'GeoPoint', 'latitude': 50.06354, 'longitude': 36.16564}",702231,Mala Danylivka,7211,2019-12-14T02:27:56.244Z,2019-12-14T02:27:56.244Z
817,lXsxCzFJuC,"{'__type': 'GeoPoint', 'latitude': 50.46408, 'longitude': 29.81128}",702337,Makariv,11594,2019-12-14T02:27:56.244Z,2019-12-14T02:27:56.244Z
818,8buCjuSARP,"{'__type': 'GeoPoint', 'latitude': 51.76535, 'longitude': 25.5142}",702469,Lyubeshiv,0,2019-12-14T02:27:56.244Z,2019-12-14T02:27:56.244Z
819,q6j2wlOyqL,"{'__type': 'GeoPoint', 'latitude': 51.22601, 'longitude': 24.03727}",702421,Liuboml,10000,2019-12-14T02:27:56.244Z,2019-12-14T02:27:56.244Z
820,ikZWq8ReFm,"{'__type': 'GeoPoint', 'latitude': 49.25229, 'longitude': 30.82946}",702491,Lysyanka,7954,2019-12-14T02:27:57.917Z,2019-12-14T02:27:57.917Z
821,FUpxMJd8GC,"{'__type': 'GeoPoint', 'latitude': 48.40507, 'longitude': 39.22675}",702563,Lutuhyne,18830,2019-12-14T02:27:57.917Z,2019-12-14T02:27:57.917Z
822,zHxBgHSkg5,"{'__type': 'GeoPoint', 'latitude': 45.23469, 'longitude': 35.72202}",702662,Lugovoye,906,2019-12-14T02:27:57.918Z,2019-12-14T02:27:57.918Z
823,NPnA87RuOb,"{'__type': 'GeoPoint', 'latitude': 49.23726, 'longitude': 33.9051}",702574,Lutovynivka,2000,2019-12-14T02:27:57.917Z,2019-12-14T02:27:57.917Z
824,0GDREAoy0b,"{'__type': 'GeoPoint', 'latitude': 49.92045, 'longitude': 27.75918}",702486,Liubar,2351,2019-12-14T02:27:57.917Z,2019-12-14T02:27:57.917Z
825,BHupENrulG,"{'__type': 'GeoPoint', 'latitude': 51.7026, 'longitude': 30.65692}",702477,Lyubech,2550,2019-12-14T02:27:57.917Z,2019-12-14T02:27:57.917Z
826,KScfJclEmp,"{'__type': 'GeoPoint', 'latitude': 44.73646, 'longitude': 34.40063}",702705,Luchistoye,1180,2019-12-14T02:27:57.918Z,2019-12-14T02:27:57.918Z
827,9GDXwrzQmL,"{'__type': 'GeoPoint', 'latitude': 48.17059, 'longitude': 31.10994}",702507,Lysa Hora,4312,2019-12-14T02:27:57.917Z,2019-12-14T02:27:57.917Z
828,kAUBrB7MFu,"{'__type': 'GeoPoint', 'latitude': 49.83826, 'longitude': 24.02324}",702550,Lviv,717803,2019-12-14T02:27:57.917Z,2019-12-14T02:27:57.917Z
829,bPjHWqVxfD,"{'__type': 'GeoPoint', 'latitude': 44.906, 'longitude': 34.16414}",702741,Lozovoye,1889,2019-12-14T02:27:57.918Z,2019-12-14T02:27:57.918Z
830,Tt6fK24yA7,"{'__type': 'GeoPoint', 'latitude': 48.44574, 'longitude': 38.26153}",702684,Luhans’ke,2604,2019-12-14T02:27:57.918Z,2019-12-14T02:27:57.918Z
831,TZXceG5qva,"{'__type': 'GeoPoint', 'latitude': 51.0521, 'longitude': 25.40059}",702612,Lukiv,3043,2019-12-14T02:27:57.917Z,2019-12-14T02:27:57.917Z
832,XogQB6iTxa,"{'__type': 'GeoPoint', 'latitude': 49.8391, 'longitude': 38.74098}",702782,Lozno-Oleksandrivka,1149,2019-12-14T02:27:57.918Z,2019-12-14T02:27:57.918Z
833,z5Q63pg2Gk,"{'__type': 'GeoPoint', 'latitude': 48.0571, 'longitude': 33.28581}",702774,Lozuvatka,6412,2019-12-14T02:27:57.918Z,2019-12-14T02:27:57.918Z
834,ph35UEBFZY,"{'__type': 'GeoPoint', 'latitude': 48.36492, 'longitude': 25.77173}",702557,Luzhany,4520,2019-12-14T02:27:57.917Z,2019-12-14T02:27:57.917Z
835,O9fbPG0z9c,"{'__type': 'GeoPoint', 'latitude': 51.08203, 'longitude': 28.40057}",702679,Luhyny,4561,2019-12-14T02:27:57.918Z,2019-12-14T02:27:57.918Z
836,8ttuWfAWKX,"{'__type': 'GeoPoint', 'latitude': 50.75932, 'longitude': 25.34244}",702569,Lutsk,213661,2019-12-14T02:27:57.917Z,2019-12-14T02:27:57.917Z
837,vePiOvGSY0,"{'__type': 'GeoPoint', 'latitude': 48.56705, 'longitude': 39.31706}",702658,Luhansk,452000,2019-12-14T02:27:57.918Z,2019-12-14T02:27:57.918Z
838,h8NHvCD83j,"{'__type': 'GeoPoint', 'latitude': 48.88937, 'longitude': 36.31755}",702760,Lozova,62311,2019-12-14T02:27:57.918Z,2019-12-14T02:27:57.918Z
839,B79dgVZdsV,"{'__type': 'GeoPoint', 'latitude': 50.01625, 'longitude': 32.99694}",702723,Lubny,52600,2019-12-14T02:27:57.918Z,2019-12-14T02:27:57.918Z
840,o5Wnd8loky,"{'__type': 'GeoPoint', 'latitude': 45.77552, 'longitude': 34.24236}",702892,Lobanovo,1402,2019-12-14T02:27:59.648Z,2019-12-14T02:27:59.648Z
841,GAA01KEbzy,"{'__type': 'GeoPoint', 'latitude': 49.32509, 'longitude': 28.08094}",702931,Lityn,6804,2019-12-14T02:27:59.648Z,2019-12-14T02:27:59.648Z
842,XPQHSRSpvx,"{'__type': 'GeoPoint', 'latitude': 50.737, 'longitude': 24.64944}",702878,Lokachi,4056,2019-12-14T02:27:59.648Z,2019-12-14T02:27:59.648Z
843,wUaG6acgjf,"{'__type': 'GeoPoint', 'latitude': 48.36527, 'longitude': 23.96382}",702834,Lopukhiv,3199,2019-12-14T02:27:59.648Z,2019-12-14T02:27:59.648Z
844,9WYOqA6J30,"{'__type': 'GeoPoint', 'latitude': 45.08648, 'longitude': 34.31107}",702921,Litvinenkovo,1439,2019-12-14T02:27:59.648Z,2019-12-14T02:27:59.648Z
845,VS9LFRnuLF,"{'__type': 'GeoPoint', 'latitude': 50.22022, 'longitude': 24.84831}",702844,Lopatyn,3418,2019-12-14T02:27:59.648Z,2019-12-14T02:27:59.648Z
846,dRJBbnqCVx,"{'__type': 'GeoPoint', 'latitude': 49.38263, 'longitude': 27.63051}",703142,Letychiv,10669,2019-12-14T02:27:59.649Z,2019-12-14T02:27:59.649Z
847,5w8HxfNuCe,"{'__type': 'GeoPoint', 'latitude': 48.49677, 'longitude': 23.28992}",702971,Lysychovo,3068,2019-12-14T02:27:59.648Z,2019-12-14T02:27:59.648Z
848,aWuj7jEMLg,"{'__type': 'GeoPoint', 'latitude': 47.83716, 'longitude': 30.25976}",702898,Lyubashivka,9426,2019-12-14T02:27:59.648Z,2019-12-14T02:27:59.648Z
849,AjYQB1UwbD,"{'__type': 'GeoPoint', 'latitude': 50.36776, 'longitude': 33.26024}",702874,Lokhvytsya,11950,2019-12-14T02:27:59.648Z,2019-12-14T02:27:59.648Z
850,cCH6kXRv6C,"{'__type': 'GeoPoint', 'latitude': 44.47021, 'longitude': 34.14272}",702907,Livadia,1074,2019-12-14T02:27:59.648Z,2019-12-14T02:27:59.648Z
851,9sUdUX6e3d,"{'__type': 'GeoPoint', 'latitude': 48.44694, 'longitude': 31.07611}",703017,Lypnyazhka,4272,2019-12-14T02:27:59.648Z,2019-12-14T02:27:59.648Z
852,7dpMAmHy2M,"{'__type': 'GeoPoint', 'latitude': 48.26107, 'longitude': 23.38336}",703042,Lypcha,3640,2019-12-14T02:27:59.648Z,2019-12-14T02:27:59.648Z
853,K2FY1TTnFw,"{'__type': 'GeoPoint', 'latitude': 50.6892, 'longitude': 32.32919}",703144,Lisovi Sorochyntsi,4050,2019-12-14T02:27:59.649Z,2019-12-14T02:27:59.649Z
854,6CZsAGH6d3,"{'__type': 'GeoPoint', 'latitude': 50.56428, 'longitude': 33.79793}",703015,Lypova Dolyna,5199,2019-12-14T02:27:59.648Z,2019-12-14T02:27:59.648Z
855,1o4BxPh0Zy,"{'__type': 'GeoPoint', 'latitude': 48.90485, 'longitude': 38.44207}",702972,Lysychans’k,111600,2019-12-14T02:27:59.648Z,2019-12-14T02:27:59.648Z
856,6RpUXDFqko,"{'__type': 'GeoPoint', 'latitude': 49.22964, 'longitude': 29.05555}",703013,Lypovets,0,2019-12-14T02:27:59.648Z,2019-12-14T02:27:59.648Z
857,hSrjznhxkj,"{'__type': 'GeoPoint', 'latitude': 49.59769, 'longitude': 36.4703}",703071,Lyman,4008,2019-12-14T02:27:59.648Z,2019-12-14T02:27:59.648Z
858,dKEBlCeENk,"{'__type': 'GeoPoint', 'latitude': 48.68735, 'longitude': 33.92279}",703079,Lykhivka,2382,2019-12-14T02:27:59.648Z,2019-12-14T02:27:59.648Z
859,pZibYX9GqB,"{'__type': 'GeoPoint', 'latitude': 46.6557, 'longitude': 29.96722}",703061,Lymanske,8600,2019-12-14T02:27:59.648Z,2019-12-14T02:27:59.648Z
860,IrRNBtDf0T,"{'__type': 'GeoPoint', 'latitude': 45.26844, 'longitude': 34.05023}",703229,Leninskoye,1725,2019-12-14T02:28:01.455Z,2019-12-14T02:28:01.455Z
861,BdQZqsAWIy,"{'__type': 'GeoPoint', 'latitude': 48.06667, 'longitude': 24.23333}",703325,Lazi,3660,2019-12-14T02:28:01.455Z,2019-12-14T02:28:01.455Z
862,deCcDP0fh5,"{'__type': 'GeoPoint', 'latitude': 46.084, 'longitude': 32.52955}",703317,Lazurne,3127,2019-12-14T02:28:01.455Z,2019-12-14T02:28:01.455Z
863,eN73CbtjSY,"{'__type': 'GeoPoint', 'latitude': 45.25373, 'longitude': 35.91969}",703230,Leninskoye,1671,2019-12-14T02:28:01.455Z,2019-12-14T02:28:01.455Z
864,2gQqxRydSb,"{'__type': 'GeoPoint', 'latitude': 48.26852, 'longitude': 24.4201}",703328,Lazeshchyna,4008,2019-12-14T02:28:01.455Z,2019-12-14T02:28:01.455Z
865,c1ShQUhGbm,"{'__type': 'GeoPoint', 'latitude': 45.29857, 'longitude': 35.77708}",703261,Lenino,7871,2019-12-14T02:28:01.455Z,2019-12-14T02:28:01.455Z
866,7fmpj65wYp,"{'__type': 'GeoPoint', 'latitude': 48.96242, 'longitude': 31.52696}",703311,Lebedyn,4402,2019-12-14T02:28:01.455Z,2019-12-14T02:28:01.455Z
867,Bl7nIGO1NP,"{'__type': 'GeoPoint', 'latitude': 48.68496, 'longitude': 29.23679}",703428,Ladyzhyn,21393,2019-12-14T02:28:01.455Z,2019-12-14T02:28:01.455Z
868,SX6VqJEUWI,"{'__type': 'GeoPoint', 'latitude': 50.51959, 'longitude': 32.58178}",703438,Ladan,6719,2019-12-14T02:28:01.455Z,2019-12-14T02:28:01.455Z
869,aiZg7MRVyn,"{'__type': 'GeoPoint', 'latitude': 48.55781, 'longitude': 24.75622}",703410,Lanchyn,7718,2019-12-14T02:28:01.455Z,2019-12-14T02:28:01.455Z
870,dpkBT4FKqg,"{'__type': 'GeoPoint', 'latitude': 48.42944, 'longitude': 39.14556}",703270,Lenina,1228,2019-12-14T02:28:01.455Z,2019-12-14T02:28:01.455Z
871,xwQ8LTh2wD,"{'__type': 'GeoPoint', 'latitude': 49.86328, 'longitude': 26.09082}",703397,Lanivtsi,8357,2019-12-14T02:28:01.455Z,2019-12-14T02:28:01.455Z
872,OGWsU6M5EE,"{'__type': 'GeoPoint', 'latitude': 47.81227, 'longitude': 38.28822}",703537,Kuteynykove,2076,2019-12-14T02:28:01.455Z,2019-12-14T02:28:01.455Z
873,lrj9Xb2Gta,"{'__type': 'GeoPoint', 'latitude': 51.68333, 'longitude': 25.86667}",703464,Kuznetsovs’k,40000,2019-12-14T02:28:01.455Z,2019-12-14T02:28:01.455Z
874,tAdaYcRD9C,"{'__type': 'GeoPoint', 'latitude': 50.45466, 'longitude': 30.5238}",703448,Kyiv,2797553,2019-12-14T02:28:01.455Z,2019-12-14T02:28:01.455Z
875,9SDxG0PXqF,"{'__type': 'GeoPoint', 'latitude': 48.14973, 'longitude': 24.27995}",703455,Kvasy,1200,2019-12-14T02:28:01.455Z,2019-12-14T02:28:01.455Z
876,9DEmG0ENOW,"{'__type': 'GeoPoint', 'latitude': 48.25868, 'longitude': 25.17946}",703514,Kuty,4160,2019-12-14T02:28:01.455Z,2019-12-14T02:28:01.455Z
877,xzH2u08zCW,"{'__type': 'GeoPoint', 'latitude': 47.358, 'longitude': 36.64908}",703494,Kuybysheve,7832,2019-12-14T02:28:01.455Z,2019-12-14T02:28:01.455Z
878,xjmx3A7cV0,"{'__type': 'GeoPoint', 'latitude': 44.629, 'longitude': 33.86895}",703498,Kuibyshevo,2520,2019-12-14T02:28:01.455Z,2019-12-14T02:28:01.455Z
879,wfDuOfG4kA,"{'__type': 'GeoPoint', 'latitude': 47.71278, 'longitude': 35.20917}",703555,Kushuhum,7475,2019-12-14T02:28:01.455Z,2019-12-14T02:28:01.455Z
880,aDBkGQCOnl,"{'__type': 'GeoPoint', 'latitude': 48.43988, 'longitude': 23.25816}",703559,Kushnytsya,4508,2019-12-14T02:28:03.273Z,2019-12-14T02:28:03.273Z
881,kWlQgDGmaG,"{'__type': 'GeoPoint', 'latitude': 49.98178, 'longitude': 36.38283}",703706,Kulynychi,2981,2019-12-14T02:28:03.273Z,2019-12-14T02:28:03.273Z
882,UibQBlti1z,"{'__type': 'GeoPoint', 'latitude': 51.37345, 'longitude': 31.64661}",703713,Kulykivka,5739,2019-12-14T02:28:03.273Z,2019-12-14T02:28:03.273Z
883,8Cyl8GwM6A,"{'__type': 'GeoPoint', 'latitude': 49.71055, 'longitude': 37.61517}",703656,Kupjansk,32449,2019-12-14T02:28:03.273Z,2019-12-14T02:28:03.273Z
884,AqN0Qm493n,"{'__type': 'GeoPoint', 'latitude': 47.98522, 'longitude': 37.2821}",703646,Kurakhovo,20700,2019-12-14T02:28:03.273Z,2019-12-14T02:28:03.273Z
885,UbXAhfLboH,"{'__type': 'GeoPoint', 'latitude': 46.56167, 'longitude': 30.79487}",703844,Kryzhanivka,3076,2019-12-14T02:28:03.273Z,2019-12-14T02:28:03.273Z
886,rkMB46Fa3I,"{'__type': 'GeoPoint', 'latitude': 48.38289, 'longitude': 28.86622}",703840,Kryzhopil’,9024,2019-12-14T02:28:03.273Z,2019-12-14T02:28:03.273Z
887,nJHI1jISjg,"{'__type': 'GeoPoint', 'latitude': 51.54775, 'longitude': 33.38475}",704000,Krolevets’,24115,2019-12-14T02:28:03.273Z,2019-12-14T02:28:03.273Z
888,4TswZYeg0W,"{'__type': 'GeoPoint', 'latitude': 47.95242, 'longitude': 30.34928}",704010,Kryve Ozero,8258,2019-12-14T02:28:03.273Z,2019-12-14T02:28:03.273Z
889,PHTZKmyn4U,"{'__type': 'GeoPoint', 'latitude': 47.90966, 'longitude': 33.38044}",703845,Kryvyi Rih,652380,2019-12-14T02:28:03.273Z,2019-12-14T02:28:03.273Z
890,ES7jNT4Aga,"{'__type': 'GeoPoint', 'latitude': 51.38495, 'longitude': 30.19978}",704048,Kryva Hora,3461,2019-12-14T02:28:03.273Z,2019-12-14T02:28:03.273Z
891,u6XdShqTFf,"{'__type': 'GeoPoint', 'latitude': 45.18836, 'longitude': 33.80106}",703867,Krymskoye,1822,2019-12-14T02:28:03.273Z,2019-12-14T02:28:03.273Z
892,DsVVQo3KGH,"{'__type': 'GeoPoint', 'latitude': 45.70453, 'longitude': 34.18782}",703880,Krymka,1510,2019-12-14T02:28:03.273Z,2019-12-14T02:28:03.273Z
893,QBDV2HNrnl,"{'__type': 'GeoPoint', 'latitude': 50.31424, 'longitude': 24.81757}",703716,Kulykiv,3763,2019-12-14T02:28:03.273Z,2019-12-14T02:28:03.273Z
894,dDgEmfbO5p,"{'__type': 'GeoPoint', 'latitude': 51.05974, 'longitude': 32.10634}",703903,Kruty,1330,2019-12-14T02:28:03.273Z,2019-12-14T02:28:03.273Z
895,5ouDznqzIB,"{'__type': 'GeoPoint', 'latitude': 48.17234, 'longitude': 23.23647}",704055,Kryva,2911,2019-12-14T02:28:03.274Z,2019-12-14T02:28:03.274Z
896,y4Ei2Wwgnx,"{'__type': 'GeoPoint', 'latitude': 45.72268, 'longitude': 33.93938}",704106,Krest’yanovka,1450,2019-12-14T02:28:03.274Z,2019-12-14T02:28:03.274Z
897,BmfBdbAf9E,"{'__type': 'GeoPoint', 'latitude': 48.37551, 'longitude': 34.46701}",704079,Krynychky,4557,2019-12-14T02:28:03.274Z,2019-12-14T02:28:03.274Z
898,QSW9ew3s6y,"{'__type': 'GeoPoint', 'latitude': 48.07709, 'longitude': 39.058}",704118,Kripens’kyy,7487,2019-12-14T02:28:03.274Z,2019-12-14T02:28:03.274Z
899,fBiAA8DKPA,"{'__type': 'GeoPoint', 'latitude': 48.12899, 'longitude': 38.02597}",704074,Krinichnaya,4530,2019-12-14T02:28:03.274Z,2019-12-14T02:28:03.274Z
900,OXhsJg287e,"{'__type': 'GeoPoint', 'latitude': 49.0495, 'longitude': 38.21792}",704138,Kreminna,23538,2019-12-14T02:28:05.096Z,2019-12-14T02:28:05.096Z
901,QItS4fXpSw,"{'__type': 'GeoPoint', 'latitude': 45.22993, 'longitude': 33.83239}",704158,Krayneye,875,2019-12-14T02:28:05.097Z,2019-12-14T02:28:05.097Z
902,WxP0qhUDTZ,"{'__type': 'GeoPoint', 'latitude': 49.06802, 'longitude': 33.42041}",704147,Kremenchuk,227494,2019-12-14T02:28:05.097Z,2019-12-14T02:28:05.097Z
903,7ItB8W2fHf,"{'__type': 'GeoPoint', 'latitude': 48.98837, 'longitude': 37.80225}",704204,Krasnyy Lyman,28200,2019-12-14T02:28:05.097Z,2019-12-14T02:28:05.097Z
904,6R768Dar8R,"{'__type': 'GeoPoint', 'latitude': 45.50661, 'longitude': 33.26641}",704293,Krasnoyarskoye,626,2019-12-14T02:28:05.097Z,2019-12-14T02:28:05.097Z
905,FGXHLeYFh7,"{'__type': 'GeoPoint', 'latitude': 44.83259, 'longitude': 34.23086}",704373,Krasnolesye,1061,2019-12-14T02:28:05.097Z,2019-12-14T02:28:05.097Z
906,K07G1nUqTM,"{'__type': 'GeoPoint', 'latitude': 50.77458, 'longitude': 35.25965}",704343,Krasnopillya,8603,2019-12-14T02:28:05.097Z,2019-12-14T02:28:05.097Z
907,RuDPN4W1nX,"{'__type': 'GeoPoint', 'latitude': 49.13643, 'longitude': 36.31911}",704363,Krasnopavlivka,7495,2019-12-14T02:28:05.097Z,2019-12-14T02:28:05.097Z
908,pTBb5ZnWnV,"{'__type': 'GeoPoint', 'latitude': 50.09693, 'longitude': 25.72459}",704143,Kremenets,21000,2019-12-14T02:28:05.097Z,2019-12-14T02:28:05.097Z
909,vGFpE0jUFB,"{'__type': 'GeoPoint', 'latitude': 48.34558, 'longitude': 24.57836}",704130,Tatariv,1508,2019-12-14T02:28:05.096Z,2019-12-14T02:28:05.096Z
910,DxuXmC1k56,"{'__type': 'GeoPoint', 'latitude': 48.68204, 'longitude': 37.53266}",704303,Krasnotorka,3061,2019-12-14T02:28:05.097Z,2019-12-14T02:28:05.097Z
911,rkpCR1Pk3v,"{'__type': 'GeoPoint', 'latitude': 44.64218, 'longitude': 33.7813}",704201,Krasnyi Mak,1663,2019-12-14T02:28:05.097Z,2019-12-14T02:28:05.097Z
912,RiYNXX9xDB,"{'__type': 'GeoPoint', 'latitude': 48.20138, 'longitude': 38.79765}",704207,Krasnyy Kut,2983,2019-12-14T02:28:05.097Z,2019-12-14T02:28:05.097Z
913,v0vX2buKYl,"{'__type': 'GeoPoint', 'latitude': 49.91447, 'longitude': 24.6134}",704277,Krasne,6250,2019-12-14T02:28:05.097Z,2019-12-14T02:28:05.097Z
914,HLatFFh0sL,"{'__type': 'GeoPoint', 'latitude': 48.13954, 'longitude': 38.93715}",704202,Krasnyy Luch,90005,2019-12-14T02:28:05.097Z,2019-12-14T02:28:05.097Z
915,YFl2RQDS71,"{'__type': 'GeoPoint', 'latitude': 51.07636, 'longitude': 29.64899}",704166,Krasyatychi,0,2019-12-14T02:28:05.097Z,2019-12-14T02:28:05.097Z
916,JH36Cl7nEC,"{'__type': 'GeoPoint', 'latitude': 46.13088, 'longitude': 32.7691}",704290,Krasne,2898,2019-12-14T02:28:05.097Z,2019-12-14T02:28:05.097Z
917,cAHVWTRTF9,"{'__type': 'GeoPoint', 'latitude': 45.28676, 'longitude': 34.00036}",704251,Krasnoznamenka,1201,2019-12-14T02:28:05.097Z,2019-12-14T02:28:05.097Z
918,EymK5fvUUg,"{'__type': 'GeoPoint', 'latitude': 46.62258, 'longitude': 30.77421}",704335,Krasnosilka,4406,2019-12-14T02:28:05.097Z,2019-12-14T02:28:05.097Z
919,Kd5N8PjP79,"{'__type': 'GeoPoint', 'latitude': 45.95716, 'longitude': 33.7965}",704362,Krasnoperekops’k,30700,2019-12-14T02:28:05.097Z,2019-12-14T02:28:05.097Z
920,v2BLAXtXqG,"{'__type': 'GeoPoint', 'latitude': 44.56383, 'longitude': 34.28877}",704377,Krasnokamenka,1051,2019-12-14T02:28:06.884Z,2019-12-14T02:28:06.884Z
921,O4DyJYTQ5e,"{'__type': 'GeoPoint', 'latitude': 50.06602, 'longitude': 35.16275}",704376,Krasnokuts’k,8008,2019-12-14T02:28:06.884Z,2019-12-14T02:28:06.884Z
922,CDF6KvQ3k4,"{'__type': 'GeoPoint', 'latitude': 45.50271, 'longitude': 34.30134}",704381,Krasnogvardeyskoye,11134,2019-12-14T02:28:06.884Z,2019-12-14T02:28:06.884Z
923,FAzAGvOZd0,"{'__type': 'GeoPoint', 'latitude': 45.05776, 'longitude': 34.35631}",704443,Krymskaya Roza,1755,2019-12-14T02:28:06.884Z,2019-12-14T02:28:06.884Z
924,xVCndsLtPT,"{'__type': 'GeoPoint', 'latitude': 49.21682, 'longitude': 33.8481}",704570,Kozel’shchyna,0,2019-12-14T02:28:06.885Z,2019-12-14T02:28:06.885Z
925,4O0WUu6z9V,"{'__type': 'GeoPoint', 'latitude': 45.48241, 'longitude': 32.9379}",704454,Krasnaya Polyana,1048,2019-12-14T02:28:06.884Z,2019-12-14T02:28:06.884Z
926,wFtyG2Bcjp,"{'__type': 'GeoPoint', 'latitude': 45.31572, 'longitude': 34.94756}",704398,Krasnoflotskoye,1143,2019-12-14T02:28:06.884Z,2019-12-14T02:28:06.884Z
927,0L0TmKOfPb,"{'__type': 'GeoPoint', 'latitude': 48.29235, 'longitude': 39.73921}",704403,Krasnodon,49352,2019-12-14T02:28:06.884Z,2019-12-14T02:28:06.884Z
928,gX0VDvRjlR,"{'__type': 'GeoPoint', 'latitude': 45.24513, 'longitude': 35.80739}",704397,Krasnogorka,827,2019-12-14T02:28:06.884Z,2019-12-14T02:28:06.884Z
929,zfUmdIY8V9,"{'__type': 'GeoPoint', 'latitude': 45.18348, 'longitude': 34.95066}",704382,Krasnogvardeyskoye,1441,2019-12-14T02:28:06.884Z,2019-12-14T02:28:06.884Z
930,5TMheSG5BW,"{'__type': 'GeoPoint', 'latitude': 49.38009, 'longitude': 35.44186}",704388,Krasnohrad,21426,2019-12-14T02:28:06.884Z,2019-12-14T02:28:06.884Z
931,LBE72tXgxH,"{'__type': 'GeoPoint', 'latitude': 48.31245, 'longitude': 39.56284}",704402,Krasnodon,5787,2019-12-14T02:28:06.884Z,2019-12-14T02:28:06.884Z
932,KtXekukXHF,"{'__type': 'GeoPoint', 'latitude': 49.97933, 'longitude': 29.73806}",704565,Kozhanka,2584,2019-12-14T02:28:06.885Z,2019-12-14T02:28:06.885Z
933,SWGHhHjOG4,"{'__type': 'GeoPoint', 'latitude': 45.13432, 'longitude': 34.04015}",704431,Krasnaya Zor’ka,2777,2019-12-14T02:28:06.884Z,2019-12-14T02:28:06.884Z
934,8NkYJCTuNB,"{'__type': 'GeoPoint', 'latitude': 48.72305, 'longitude': 37.55629}",704508,Kramators’k,173700,2019-12-14T02:28:06.885Z,2019-12-14T02:28:06.885Z
935,CRhpPZEurW,"{'__type': 'GeoPoint', 'latitude': 45.99103, 'longitude': 34.03037}",704414,Krasnoarmeyskoye,765,2019-12-14T02:28:06.884Z,2019-12-14T02:28:06.884Z
936,rf07a6LGbn,"{'__type': 'GeoPoint', 'latitude': 48.28198, 'longitude': 37.17585}",704422,Krasnoarmiys’k,68263,2019-12-14T02:28:06.884Z,2019-12-14T02:28:06.884Z
937,qVPNCBGtvK,"{'__type': 'GeoPoint', 'latitude': 49.43544, 'longitude': 25.15086}",704525,Kozova,9019,2019-12-14T02:28:06.885Z,2019-12-14T02:28:06.885Z
938,7NTTmqern3,"{'__type': 'GeoPoint', 'latitude': 49.65186, 'longitude': 26.97253}",704492,Krasyliv,19815,2019-12-14T02:28:06.884Z,2019-12-14T02:28:06.884Z
939,usjVMK9yuq,"{'__type': 'GeoPoint', 'latitude': 48.57571, 'longitude': 24.70027}",704469,Krasna,3096,2019-12-14T02:28:06.884Z,2019-12-14T02:28:06.884Z
940,HV22LGQL1J,"{'__type': 'GeoPoint', 'latitude': 48.65455, 'longitude': 25.71316}",704730,Kostryzhivka,2768,2019-12-14T02:28:08.645Z,2019-12-14T02:28:08.645Z
